I:\InterSystems\HealthShare\mgr\logs\pButtons\20170103_000100_24hours_30sec_7.log,MGSTATv2.9a,wdcycle=40^10^80^4,globalbuffers=24000MB:0^0^24000^0^0^0,routinebuffers=1021MB:0^127^0^383^0^511,numberofcpus=8:x86^2^8,productversion=Cache for Windows (x86-64) 2015.2 (Build 664_3_16515U) Thu Jul 14 2016 13:11:41 EDT
Date,       Time    ,  Glorefs, RemGrefs, GRratio,  PhyRds, Rdratio, Gloupds, RemGupds, Rourefs, RemRrefs,  RouLaS, RemRLaS,  PhyWrs,   WDQsz,  WDtmpq, WDphase,  WIJwri,  RouCMs, Jrnwrts,  ActECP,  Addblk, PrgBufL, PrgSrvR,  BytSnt,  BytRcd,  WDpass,  IJUcnt, IJULock
01/03/2017, 05:55:02,    43488,        0,       0,       0,       0,    2246,        0,    6928,        0,       2,       0,       0,     228,       0,       0,       0,       8,       0,       0,       0,       0,       0,       0,       0,    1694,       0,       0
01/03/2017, 05:55:12,    18267,        0,       0,       0,       0,     701,        0,    5415,        0,       1,       0,       0,     404,       0,       0,       0,       4,       0,       0,       0,       0,       0,       0,       0,    1694,       0,       0
01/03/2017, 05:55:22,    25016,        0,       0,       0,       0,    1582,        0,    5343,        0,       0,       0,       0,     504,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1694,       0,       0
01/03/2017, 05:55:32,   167336,        0,       0,       0,       0,     998,        0,    7763,        0,       3,       0,       0,     520,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1694,       0,       0
01/03/2017, 05:55:42,    16782,        0,       0,       0,       0,    1414,        0,    4109,        0,       0,       0,      56,     106,       0,       0,       2,       1,       0,       0,       0,       0,       0,       0,       0,    1695,       0,       0
01/03/2017, 05:55:52,     9192,        0,       0,       0,       0,     133,        0,    1071,        0,       0,       0,       0,     124,       0,       0,       0,       5,       0,       0,       0,       0,       0,       0,       0,    1695,       0,       0
01/03/2017, 05:56:02,    17688,        0,       0,       0,       0,     349,        0,    4352,        0,       1,       0,       0,     144,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1695,       0,       0
01/03/2017, 05:56:12,    10244,        0,       0,       0,       0,     112,        0,    2764,        0,       1,       0,       0,     153,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1695,       0,       0
01/03/2017, 05:56:22,    14168,        0,       0,       0,       0,    1486,        0,    3327,        0,       0,       0,       0,     185,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1695,       0,       0
01/03/2017, 05:56:32,    14570,        0,       0,       0,       0,     746,        0,    4038,        0,       1,       0,       0,     320,       0,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,    1695,       0,       0
01/03/2017, 05:56:42,   173005,        0,       0,       0,       0,    1014,        0,    8577,        0,       3,       0,       0,     433,       0,       0,       0,       8,       0,       0,       0,       0,       0,       0,       0,    1695,       0,       0
01/03/2017, 05:56:52,    18826,        0,       0,       0,       0,    1344,        0,    4547,        0,       1,       0,       0,     455,       0,       0,       0,       5,       0,       0,       0,       0,       0,       0,       0,    1695,       0,       0
01/03/2017, 05:57:02,     8605,        0,       0,       0,       0,     422,        0,    2740,        0,       0,       0,      50,      59,       0,       0,       2,       4,       0,       0,       0,       0,       0,       0,       0,    1696,       0,       0
01/03/2017, 05:57:12,     9373,        0,       0,       0,       0,      99,        0,    2716,        0,       1,       0,       0,      75,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1696,       0,       0
01/03/2017, 05:57:22,    16631,        0,       0,       0,       0,     539,        0,    3806,        0,       5,       0,       0,     262,       0,       0,       0,       4,       0,       0,       0,       0,       0,       0,       0,    1696,       0,       0
01/03/2017, 05:57:32,    21478,        0,       0,       0,       0,     628,        0,    6649,        0,       4,       0,       0,     324,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1696,       0,       0
01/03/2017, 05:57:42,    20057,        0,       0,       0,       0,    1648,        0,    5406,        0,       1,       0,       0,     413,       0,       0,       0,       6,       0,       0,       0,       0,       0,       0,       0,    1696,       0,       0
01/03/2017, 05:57:52,    12660,        0,       0,       0,       0,     634,        0,    3146,        0,       1,       0,       0,     545,       0,       0,       0,       5,       1,       0,       0,       0,       0,       0,       0,    1696,       0,       0
01/03/2017, 05:58:02,   168987,        0,       0,       0,       0,     711,        0,    6671,        0,       2,       0,       0,     555,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1696,       0,       0
01/03/2017, 05:58:12,    18042,        0,       0,       0,       0,    1141,        0,    6193,        0,       1,       0,       0,     574,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1696,       0,       0
01/03/2017, 05:58:22,    12202,        0,       0,       0,       0,     458,        0,    4157,        0,       1,       0,      62,      72,       0,       0,       2,       7,       0,       0,       0,       0,       0,       0,       0,    1697,       0,       0
01/03/2017, 05:58:32,     9055,        0,       0,       0,       0,     337,        0,    5287,        0,       8,       0,       0,      81,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1697,       0,       0
01/03/2017, 05:58:42,    10192,        0,       0,       0,       0,     350,        0,    4616,        0,       1,       0,       0,     106,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1697,       0,       0
01/03/2017, 05:58:52,    74507,        0,       0,       0,       0,    1755,        0,    7143,        0,       0,       0,       0,     256,       0,       0,       0,       1,       1,       0,       0,       0,       0,       0,       0,    1697,       0,       0
01/03/2017, 05:59:02,    39070,        0,       0,       0,       0,    4117,        0,    4275,        0,       0,       0,       0,     410,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1697,       0,       0
01/03/2017, 05:59:12,   120479,        0,       0,       0,       0,    2939,        0,    9314,        0,       3,       0,       0,     451,       0,       0,       0,       4,       0,       0,       0,       0,       0,       0,       0,    1697,       0,       0
01/03/2017, 05:59:22,   260125,        0,       0,       0,       0,    1648,        0,   11962,        0,       4,       0,       0,     668,       0,       0,       0,      12,       0,       0,       0,       0,       0,       0,       0,    1697,       0,       0
01/03/2017, 05:59:32,   117860,        0,       0,       0,       0,     320,        0,    6625,        0,       3,       0,       0,     681,       0,       0,       0,       4,       0,       0,       0,       0,       0,       0,       0,    1697,       0,       0
01/03/2017, 05:59:42,     8543,        0,       0,       0,       0,     795,        0,    2353,        0,       0,       0,      74,     117,       0,       0,       2,       3,       0,       0,       0,       0,       0,       0,       0,    1698,       0,       0
01/03/2017, 05:59:52,   155941,        0,       0,       0,       0,    1878,        0,    6912,        0,       1,       0,       0,     166,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1698,       0,       0
